dataset	k	mut	name	unqRat	unqCnt	notUnqCnt	totCnt
Sidron	5	36	5-S.seq-S_mut_36	.03832	874868	21954337	22829205
Sidron	5	37	5-S.seq-S_mut_37	.03946	901013	21928192	22829205
Sidron	5	38	5-S.seq-S_mut_38	.04044	923348	21905857	22829205
Sidron	5	39	5-S.seq-S_mut_39	.04147	946879	21882326	22829205
Sidron	5	40	5-S.seq-S_mut_40	.04257	971932	21857273	22829205
Sidron	5	41	5-S.seq-S_mut_41	.04355	994415	21834790	22829205
Sidron	5	42	5-S.seq-S_mut_42	.04464	1019319	21809886	22829205
Sidron	5	43	5-S.seq-S_mut_43	.04571	1043671	21785534	22829205
Sidron	5	44	5-S.seq-S_mut_44	.04681	1068692	21760513	22829205
Sidron	5	45	5-S.seq-S_mut_45	.04788	1093263	21735942	22829205
Sidron	5	46	5-S.seq-S_mut_46	.04899	1118538	21710667	22829205
Sidron	5	47	5-S.seq-S_mut_47	.05012	1144424	21684781	22829205
Sidron	5	48	5-S.seq-S_mut_48	.05125	1169999	21659206	22829205
Sidron	5	49	5-S.seq-S_mut_49	.05245	1197518	21631687	22829205
Sidron	5	50	5-S.seq-S_mut_50	.05366	1225129	21604076	22829205
Sidron	6	0	6-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	6	1	6-S.seq-S_mut_1	.02126	485436	22343769	22829205
Sidron	6	2	6-S.seq-S_mut_2	.04185	955530	21873675	22829205
Sidron	6	3	6-S.seq-S_mut_3	.06151	1404291	21424914	22829205
Sidron	6	4	6-S.seq-S_mut_4	.08048	1837515	20991690	22829205
Sidron	6	5	6-S.seq-S_mut_5	.09891	2258115	20571090	22829205
Sidron	6	6	6-S.seq-S_mut_6	.1163	2655190	20174015	22829205
Sidron	6	7	6-S.seq-S_mut_7	.13332	3043712	19785493	22829205
Sidron	6	8	6-S.seq-S_mut_8	.14957	3414595	19414610	22829205
Sidron	6	9	6-S.seq-S_mut_9	.16501	3767226	19061979	22829205
Sidron	6	10	6-S.seq-S_mut_10	.18014	4112593	18716612	22829205
Sidron	6	11	6-S.seq-S_mut_11	.19473	4445636	18383569	22829205
Sidron	6	12	6-S.seq-S_mut_12	.20851	4760233	18068972	22829205
Sidron	6	13	6-S.seq-S_mut_13	.22207	5069701	17759504	22829205
Sidron	6	14	6-S.seq-S_mut_14	.23487	5361963	17467242	22829205
Sidron	6	15	6-S.seq-S_mut_15	.24778	5656681	17172524	22829205
Sidron	6	16	6-S.seq-S_mut_16	.25986	5932423	16896782	22829205
Sidron	6	17	6-S.seq-S_mut_17	.27147	6197558	16631647	22829205
Sidron	6	18	6-S.seq-S_mut_18	.28263	6452429	16376776	22829205
Sidron	6	19	6-S.seq-S_mut_19	.29378	6706973	16122232	22829205
Sidron	6	20	6-S.seq-S_mut_20	.30423	6945361	15883844	22829205
Sidron	6	21	6-S.seq-S_mut_21	.31466	7183578	15645627	22829205
Sidron	6	22	6-S.seq-S_mut_22	.32456	7409497	15419708	22829205
Sidron	6	23	6-S.seq-S_mut_23	.33436	7633396	15195809	22829205
Sidron	6	24	6-S.seq-S_mut_24	.34414	7856452	14972753	22829205
Sidron	6	25	6-S.seq-S_mut_25	.35307	8060439	14768766	22829205
Sidron	6	26	6-S.seq-S_mut_26	.36231	8271351	14557854	22829205
Sidron	6	27	6-S.seq-S_mut_27	.37076	8464355	14364850	22829205
Sidron	6	28	6-S.seq-S_mut_28	.3797	8668332	14160873	22829205
Sidron	6	29	6-S.seq-S_mut_29	.38805	8858968	13970237	22829205
Sidron	6	30	6-S.seq-S_mut_30	.39635	9048388	13780817	22829205
Sidron	6	31	6-S.seq-S_mut_31	.40443	9232868	13596337	22829205
Sidron	6	32	6-S.seq-S_mut_32	.41269	9421486	13407719	22829205
Sidron	6	33	6-S.seq-S_mut_33	.42022	9593309	13235896	22829205
Sidron	6	34	6-S.seq-S_mut_34	.42785	9767697	13061508	22829205
Sidron	6	35	6-S.seq-S_mut_35	.43579	9948757	12880448	22829205
Sidron	6	36	6-S.seq-S_mut_36	.44302	10113980	12715225	22829205
Sidron	6	37	6-S.seq-S_mut_37	.45059	10286700	12542505	22829205
Sidron	6	38	6-S.seq-S_mut_38	.45804	10456909	12372296	22829205
Sidron	6	39	6-S.seq-S_mut_39	.4654	10624832	12204373	22829205
Sidron	6	40	6-S.seq-S_mut_40	.47275	10792540	12036665	22829205
Sidron	6	41	6-S.seq-S_mut_41	.47944	10945443	11883762	22829205
Sidron	6	42	6-S.seq-S_mut_42	.4871	11120264	11708941	22829205
Sidron	6	43	6-S.seq-S_mut_43	.49408	11279566	11549639	22829205
Sidron	6	44	6-S.seq-S_mut_44	.50115	11440979	11388226	22829205
Sidron	6	45	6-S.seq-S_mut_45	.50807	11598894	11230311	22829205
Sidron	6	46	6-S.seq-S_mut_46	.51502	11757593	11071612	22829205
Sidron	6	47	6-S.seq-S_mut_47	.52187	11914073	10915132	22829205
Sidron	6	48	6-S.seq-S_mut_48	.52898	12076252	10752953	22829205
Sidron	6	49	6-S.seq-S_mut_49	.53571	12229869	10599336	22829205
Sidron	6	50	6-S.seq-S_mut_50	.54277	12391025	10438180	22829205
Sidron	7	0	7-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	7	1	7-S.seq-S_mut_1	.0394	899474	21929731	22829205
Sidron	7	2	7-S.seq-S_mut_2	.07675	1752176	21077029	22829205
Sidron	7	3	7-S.seq-S_mut_3	.1121	2559246	20269959	22829205
Sidron	7	4	7-S.seq-S_mut_4	.14564	3325034	19504171	22829205
Sidron	7	5	7-S.seq-S_mut_5	.1776	4054584	18774621	22829205
Sidron	7	6	7-S.seq-S_mut_6	.20783	4744647	18084558	22829205
Sidron	7	7	7-S.seq-S_mut_7	.23664	5402340	17426865	22829205
Sidron	7	8	7-S.seq-S_mut_8	.26391	6025022	16804183	22829205
Sidron	7	9	7-S.seq-S_mut_9	.28958	6610941	16218264	22829205
Sidron	7	10	7-S.seq-S_mut_10	.31435	7176565	15652640	22829205
Sidron	7	11	7-S.seq-S_mut_11	.33829	7722961	15106244	22829205
Sidron	7	12	7-S.seq-S_mut_12	.3603	8225453	14603752	22829205
Sidron	7	13	7-S.seq-S_mut_13	.38178	8715798	14113407	22829205
Sidron	7	14	7-S.seq-S_mut_14	.40196	9176529	13652676	22829205
Sidron	7	15	7-S.seq-S_mut_15	.4219	9631743	13197462	22829205
Sidron	7	16	7-S.seq-S_mut_16	.44081	10063368	12765837	22829205
Sidron	7	17	7-S.seq-S_mut_17	.45832	10463155	12366050	22829205
Sidron	7	18	7-S.seq-S_mut_18	.47548	10854988	11974217	22829205
Sidron	7	19	7-S.seq-S_mut_19	.49237	11240476	11588729	22829205
Sidron	7	20	7-S.seq-S_mut_20	.50813	11600258	11228947	22829205
Sidron	7	21	7-S.seq-S_mut_21	.52371	11955996	10873209	22829205
Sidron	7	22	7-S.seq-S_mut_22	.53837	12290618	10538587	22829205
Sidron	7	23	7-S.seq-S_mut_23	.55281	12620422	10208783	22829205
Sidron	7	24	7-S.seq-S_mut_24	.56666	12936582	9892623	22829205
Sidron	7	25	7-S.seq-S_mut_25	.57993	13239478	9589727	22829205
Sidron	7	26	7-S.seq-S_mut_26	.59324	13543252	9285953	22829205
Sidron	7	27	7-S.seq-S_mut_27	.60538	13820473	9008732	22829205
Sidron	7	28	7-S.seq-S_mut_28	.61788	14105827	8723378	22829205
Sidron	7	29	7-S.seq-S_mut_29	.62972	14376047	8453158	22829205
Sidron	7	30	7-S.seq-S_mut_30	.64139	14642622	8186583	22829205
Sidron	7	31	7-S.seq-S_mut_31	.65264	14899267	7929938	22829205
Sidron	7	32	7-S.seq-S_mut_32	.66393	15157060	7672145	22829205
Sidron	7	33	7-S.seq-S_mut_33	.67472	15403401	7425804	22829205
Sidron	7	34	7-S.seq-S_mut_34	.68499	15637916	7191289	22829205
Sidron	7	35	7-S.seq-S_mut_35	.6955	15877766	6951439	22829205
Sidron	7	36	7-S.seq-S_mut_36	.70526	16100685	6728520	22829205
Sidron	7	37	7-S.seq-S_mut_37	.71534	16330729	6498476	22829205
Sidron	7	38	7-S.seq-S_mut_38	.72489	16548890	6280315	22829205
Sidron	7	39	7-S.seq-S_mut_39	.73452	16768713	6060492	22829205
Sidron	7	40	7-S.seq-S_mut_40	.74358	16975413	5853792	22829205
Sidron	7	41	7-S.seq-S_mut_41	.75259	17181043	5648162	22829205
Sidron	7	42	7-S.seq-S_mut_42	.76193	17394461	5434744	22829205
Sidron	7	43	7-S.seq-S_mut_43	.77051	17590157	5239048	22829205
Sidron	7	44	7-S.seq-S_mut_44	.77902	17784478	5044727	22829205
Sidron	7	45	7-S.seq-S_mut_45	.787	17966707	4862498	22829205
Sidron	7	46	7-S.seq-S_mut_46	.79539	18158174	4671031	22829205
Sidron	7	47	7-S.seq-S_mut_47	.80329	18338544	4490661	22829205
Sidron	7	48	7-S.seq-S_mut_48	.81116	18518291	4310914	22829205
Sidron	7	49	7-S.seq-S_mut_49	.8186	18688107	4141098	22829205
Sidron	7	50	7-S.seq-S_mut_50	.82611	18859582	3969623	22829205
Sidron	8	0	8-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	8	1	8-S.seq-S_mut_1	.04864	1110419	21718786	22829205
Sidron	8	2	8-S.seq-S_mut_2	.09432	2153432	20675773	22829205
Sidron	8	3	8-S.seq-S_mut_3	.13732	3134984	19694221	22829205
Sidron	8	4	8-S.seq-S_mut_4	.17774	4057860	18771345	22829205
Sidron	8	5	8-S.seq-S_mut_5	.21603	4932003	17897202	22829205
Sidron	8	6	8-S.seq-S_mut_6	.25195	5751896	17077309	22829205
Sidron	8	7	8-S.seq-S_mut_7	.28604	6530073	16299132	22829205
Sidron	8	8	8-S.seq-S_mut_8	.31795	7258719	15570486	22829205
Sidron	8	9	8-S.seq-S_mut_9	.34799	7944501	14884704	22829205
Sidron	8	10	8-S.seq-S_mut_10	.37698	8606193	14223012	22829205
Sidron	8	11	8-S.seq-S_mut_11	.40471	9239341	13589864	22829205
Sidron	8	12	8-S.seq-S_mut_12	.43004	9817629	13011576	22829205
Sidron	8	13	8-S.seq-S_mut_13	.45472	10381080	12448125	22829205
Sidron	8	14	8-S.seq-S_mut_14	.47788	10909795	11919410	22829205
Sidron	8	15	8-S.seq-S_mut_15	.50044	11424821	11404384	22829205
Sidron	8	16	8-S.seq-S_mut_16	.52197	11916248	10912957	22829205
Sidron	8	17	8-S.seq-S_mut_17	.54174	12367683	10461522	22829205
Sidron	8	18	8-S.seq-S_mut_18	.56109	12809285	10019920	22829205
Sidron	8	19	8-S.seq-S_mut_19	.58005	13242142	9587063	22829205
Sidron	8	20	8-S.seq-S_mut_20	.59784	13648394	9180811	22829205
Sidron	8	21	8-S.seq-S_mut_21	.61526	14045995	8783210	22829205
Sidron	8	22	8-S.seq-S_mut_22	.63132	14412606	8416599	22829205
Sidron	8	23	8-S.seq-S_mut_23	.64728	14777010	8052195	22829205
Sidron	8	24	8-S.seq-S_mut_24	.66255	15125695	7703510	22829205
Sidron	8	25	8-S.seq-S_mut_25	.67705	15456632	7372573	22829205
Sidron	8	26	8-S.seq-S_mut_26	.69143	15784937	7044268	22829205
Sidron	8	27	8-S.seq-S_mut_27	.70461	16085783	6743422	22829205
Sidron	8	28	8-S.seq-S_mut_28	.71786	16388392	6440813	22829205
Sidron	8	29	8-S.seq-S_mut_29	.73056	16678147	6151058	22829205
Sidron	8	30	8-S.seq-S_mut_30	.74296	16961345	5867860	22829205
Sidron	8	31	8-S.seq-S_mut_31	.75461	17227334	5601871	22829205
Sidron	8	32	8-S.seq-S_mut_32	.76628	17493647	5335558	22829205
Sidron	8	33	8-S.seq-S_mut_33	.77759	17751886	5077319	22829205
Sidron	8	34	8-S.seq-S_mut_34	.78796	17988697	4840508	22829205
Sidron	8	35	8-S.seq-S_mut_35	.79849	18229025	4600180	22829205
Sidron	8	36	8-S.seq-S_mut_36	.80816	18449786	4379419	22829205
Sidron	8	37	8-S.seq-S_mut_37	.81796	18673596	4155609	22829205
Sidron	8	38	8-S.seq-S_mut_38	.82729	18886394	3942811	22829205
Sidron	8	39	8-S.seq-S_mut_39	.83634	19093107	3736098	22829205
Sidron	8	40	8-S.seq-S_mut_40	.84483	19286868	3542337	22829205
Sidron	8	41	8-S.seq-S_mut_41	.85328	19479762	3349443	22829205
Sidron	8	42	8-S.seq-S_mut_42	.86176	19673483	3155722	22829205
Sidron	8	43	8-S.seq-S_mut_43	.86934	19846416	2982789	22829205
Sidron	8	44	8-S.seq-S_mut_44	.87664	20013044	2816161	22829205
Sidron	8	45	8-S.seq-S_mut_45	.88379	20176390	2652815	22829205
Sidron	8	46	8-S.seq-S_mut_46	.89079	20336192	2493013	22829205
Sidron	8	47	8-S.seq-S_mut_47	.89747	20488629	2340576	22829205
Sidron	8	48	8-S.seq-S_mut_48	.90382	20633673	2195532	22829205
Sidron	8	49	8-S.seq-S_mut_49	.90959	20765401	2063804	22829205
Sidron	8	50	8-S.seq-S_mut_50	.91552	20900629	1928576	22829205
Sidron	9	0	9-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	9	1	9-S.seq-S_mut_1	.05663	1292964	21536241	22829205
Sidron	9	2	9-S.seq-S_mut_2	.10946	2498960	20330245	22829205
Sidron	9	3	9-S.seq-S_mut_3	.15891	3627912	19201293	22829205
Sidron	9	4	9-S.seq-S_mut_4	.2051	4682435	18146770	22829205
Sidron	9	5	9-S.seq-S_mut_5	.24865	5676668	17152537	22829205
Sidron	9	6	9-S.seq-S_mut_6	.28918	6601910	16227295	22829205
Sidron	9	7	9-S.seq-S_mut_7	.32748	7476326	15352879	22829205
Sidron	9	8	9-S.seq-S_mut_8	.36309	8289249	14539956	22829205
Sidron	9	9	9-S.seq-S_mut_9	.39653	9052558	13776647	22829205
Sidron	9	10	9-S.seq-S_mut_10	.42857	9784082	13045123	22829205
Sidron	9	11	9-S.seq-S_mut_11	.45914	10481920	12347285	22829205
Sidron	9	12	9-S.seq-S_mut_12	.48693	11116386	11712819	22829205
Sidron	9	13	9-S.seq-S_mut_13	.5137	11727483	11101722	22829205
Sidron	9	14	9-S.seq-S_mut_14	.53885	12301544	10527661	22829205
Sidron	9	15	9-S.seq-S_mut_15	.56312	12855669	9973536	22829205
Sidron	9	16	9-S.seq-S_mut_16	.58608	13379819	9449386	22829205
Sidron	9	17	9-S.seq-S_mut_17	.60723	13862773	8966432	22829205
Sidron	9	18	9-S.seq-S_mut_18	.62775	14331230	8497975	22829205
Sidron	9	19	9-S.seq-S_mut_19	.64755	14783171	8046034	22829205
Sidron	9	20	9-S.seq-S_mut_20	.66633	15211976	7617229	22829205
Sidron	9	21	9-S.seq-S_mut_21	.68449	15626527	7202678	22829205
Sidron	9	22	9-S.seq-S_mut_22	.70097	16002600	6826605	22829205
Sidron	9	23	9-S.seq-S_mut_23	.71729	16375166	6454039	22829205
Sidron	9	24	9-S.seq-S_mut_24	.73274	16727905	6101300	22829205
Sidron	9	25	9-S.seq-S_mut_25	.74742	17063127	5766078	22829205
Sidron	9	26	9-S.seq-S_mut_26	.76171	17389346	5439859	22829205
Sidron	9	27	9-S.seq-S_mut_27	.77476	17687374	5141831	22829205
Sidron	9	28	9-S.seq-S_mut_28	.78761	17980590	4848615	22829205
Sidron	9	29	9-S.seq-S_mut_29	.79987	18260600	4568605	22829205
Sidron	9	30	9-S.seq-S_mut_30	.81183	18533617	4295588	22829205
Sidron	9	31	9-S.seq-S_mut_31	.82282	18784427	4044778	22829205
Sidron	9	32	9-S.seq-S_mut_32	.83356	19029661	3799544	22829205
Sidron	9	33	9-S.seq-S_mut_33	.84418	19272003	3557202	22829205
Sidron	9	34	9-S.seq-S_mut_34	.8536	19487117	3342088	22829205
Sidron	9	35	9-S.seq-S_mut_35	.86295	19700668	3128537	22829205
Sidron	9	36	9-S.seq-S_mut_36	.87155	19896835	2932370	22829205
Sidron	9	37	9-S.seq-S_mut_37	.88005	20090951	2738254	22829205
Sidron	9	38	9-S.seq-S_mut_38	.88809	20274402	2554803	22829205
Sidron	9	39	9-S.seq-S_mut_39	.89568	20447887	2381318	22829205
Sidron	9	40	9-S.seq-S_mut_40	.90281	20610660	2218545	22829205
Sidron	9	41	9-S.seq-S_mut_41	.90965	20766777	2062428	22829205
Sidron	9	42	9-S.seq-S_mut_42	.91657	20924641	1904564	22829205
Sidron	9	43	9-S.seq-S_mut_43	.9225	21060005	1769200	22829205
Sidron	9	44	9-S.seq-S_mut_44	.92804	21186495	1642710	22829205
Sidron	9	45	9-S.seq-S_mut_45	.93361	21313689	1515516	22829205
Sidron	9	46	9-S.seq-S_mut_46	.93894	21435466	1393739	22829205
Sidron	9	47	9-S.seq-S_mut_47	.94377	21545589	1283616	22829205
Sidron	9	48	9-S.seq-S_mut_48	.94832	21649473	1179732	22829205
Sidron	9	49	9-S.seq-S_mut_49	.95238	21742160	1087045	22829205
Sidron	9	50	9-S.seq-S_mut_50	.95645	21835106	994099	22829205
Sidron	10	0	10-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	10	1	10-S.seq-S_mut_1	.06451	1472766	21356439	22829205
Sidron	10	2	10-S.seq-S_mut_2	.1243	2837794	19991411	22829205
Sidron	10	3	10-S.seq-S_mut_3	.17994	4108038	18721167	22829205
Sidron	10	4	10-S.seq-S_mut_4	.2316	5287420	17541785	22829205
Sidron	10	5	10-S.seq-S_mut_5	.27997	6391540	16437665	22829205
Sidron	10	6	10-S.seq-S_mut_6	.3248	7414941	15414264	22829205
Sidron	10	7	10-S.seq-S_mut_7	.3668	8373771	14455434	22829205
Sidron	10	8	10-S.seq-S_mut_8	.40565	9260706	13568499	22829205
Sidron	10	9	10-S.seq-S_mut_9	.44193	10089007	12740198	22829205
Sidron	10	10	10-S.seq-S_mut_10	.47646	10877324	11951881	22829205
Sidron	10	11	10-S.seq-S_mut_11	.50923	11625539	11203666	22829205
Sidron	10	12	10-S.seq-S_mut_12	.53887	12302138	10527067	22829205
Sidron	10	13	10-S.seq-S_mut_13	.56714	12947364	9881841	22829205
Sidron	10	14	10-S.seq-S_mut_14	.59364	13552491	9276714	22829205
Sidron	10	15	10-S.seq-S_mut_15	.61897	14130802	8698403	22829205
Sidron	10	16	10-S.seq-S_mut_16	.64261	14670332	8158873	22829205
Sidron	10	17	10-S.seq-S_mut_17	.66447	15169445	7659760	22829205
Sidron	10	18	10-S.seq-S_mut_18	.68538	15646808	7182397	22829205
Sidron	10	19	10-S.seq-S_mut_19	.70535	16102783	6726422	22829205
Sidron	10	20	10-S.seq-S_mut_20	.7243	16535269	6293936	22829205
Sidron	10	21	10-S.seq-S_mut_21	.74225	16945122	5884083	22829205
Sidron	10	22	10-S.seq-S_mut_22	.75852	17316544	5512661	22829205
Sidron	10	23	10-S.seq-S_mut_23	.77429	17676570	5152635	22829205
Sidron	10	24	10-S.seq-S_mut_24	.78931	18019539	4809666	22829205
Sidron	10	25	10-S.seq-S_mut_25	.80338	18340634	4488571	22829205
Sidron	10	26	10-S.seq-S_mut_26	.81695	18650384	4178821	22829205
Sidron	10	27	10-S.seq-S_mut_27	.82918	18929674	3899531	22829205
Sidron	10	28	10-S.seq-S_mut_28	.84075	19193747	3635458	22829205
Sidron	10	29	10-S.seq-S_mut_29	.85219	19455007	3374198	22829205
Sidron	10	30	10-S.seq-S_mut_30	.86296	19700707	3128498	22829205
Sidron	10	31	10-S.seq-S_mut_31	.87264	19921811	2907394	22829205
Sidron	10	32	10-S.seq-S_mut_32	.88204	20136345	2692860	22829205
Sidron	10	33	10-S.seq-S_mut_33	.89137	20349393	2479812	22829205
Sidron	10	34	10-S.seq-S_mut_34	.89924	20528941	2300264	22829205
Sidron	10	35	10-S.seq-S_mut_35	.90724	20711784	2117421	22829205
Sidron	10	36	10-S.seq-S_mut_36	.91433	20873602	1955603	22829205
Sidron	10	37	10-S.seq-S_mut_37	.92126	21031857	1797348	22829205
Sidron	10	38	10-S.seq-S_mut_38	.9277	21178670	1650535	22829205
Sidron	10	39	10-S.seq-S_mut_39	.93368	21315380	1513825	22829205
Sidron	10	40	10-S.seq-S_mut_40	.93919	21441102	1388103	22829205
Sidron	10	41	10-S.seq-S_mut_41	.94445	21561133	1268072	22829205
Sidron	10	42	10-S.seq-S_mut_42	.94973	21681731	1147474	22829205
Sidron	10	43	10-S.seq-S_mut_43	.95405	21780274	1048931	22829205
Sidron	10	44	10-S.seq-S_mut_44	.95807	21871985	957220	22829205
Sidron	10	45	10-S.seq-S_mut_45	.96201	21961940	867265	22829205
Sidron	10	46	10-S.seq-S_mut_46	.96579	22048275	780930	22829205
Sidron	10	47	10-S.seq-S_mut_47	.96908	22123372	705833	22829205
Sidron	10	48	10-S.seq-S_mut_48	.97214	22193298	635907	22829205
Sidron	10	49	10-S.seq-S_mut_49	.97481	22254293	574912	22829205
Sidron	10	50	10-S.seq-S_mut_50	.97737	22312778	516427	22829205
Sidron	11	0	11-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	11	1	11-S.seq-S_mut_1	.07239	1652673	21176532	22829205
Sidron	11	2	11-S.seq-S_mut_2	.13906	3174797	19654408	22829205
Sidron	11	3	11-S.seq-S_mut_3	.20078	4583759	18245446	22829205
Sidron	11	4	11-S.seq-S_mut_4	.25765	5882025	16947180	22829205
Sidron	11	5	11-S.seq-S_mut_5	.31052	7089073	15740132	22829205
Sidron	11	6	11-S.seq-S_mut_6	.35932	8203180	14626025	22829205
Sidron	11	7	11-S.seq-S_mut_7	.40463	9237584	13591621	22829205
Sidron	11	8	11-S.seq-S_mut_8	.44628	10188256	12640949	22829205
Sidron	11	9	11-S.seq-S_mut_9	.48493	11070740	11758465	22829205
Sidron	11	10	11-S.seq-S_mut_10	.52151	11905693	10923512	22829205
Sidron	11	11	11-S.seq-S_mut_11	.55599	12692930	10136275	22829205
Sidron	11	12	11-S.seq-S_mut_12	.58688	13398209	9430996	22829205
Sidron	11	13	11-S.seq-S_mut_13	.6161	14065270	8763935	22829205
Sidron	11	14	11-S.seq-S_mut_14	.64327	14685392	8143813	22829205
Sidron	11	15	11-S.seq-S_mut_15	.66911	15275317	7553888	22829205
Sidron	11	16	11-S.seq-S_mut_16	.69288	15817948	7011257	22829205
Sidron	11	17	11-S.seq-S_mut_17	.71476	16317539	6511666	22829205
Sidron	11	18	11-S.seq-S_mut_18	.73549	16790828	6038377	22829205
Sidron	11	19	11-S.seq-S_mut_19	.75516	17239911	5589294	22829205
Sidron	11	20	11-S.seq-S_mut_20	.77369	17662815	5166390	22829205
Sidron	11	21	11-S.seq-S_mut_21	.79096	18057021	4772184	22829205
Sidron	11	22	11-S.seq-S_mut_22	.80631	18407632	4421573	22829205
Sidron	11	23	11-S.seq-S_mut_23	.82115	18746277	4082928	22829205
Sidron	11	24	11-S.seq-S_mut_24	.83523	19067644	3761561	22829205
Sidron	11	25	11-S.seq-S_mut_25	.84817	19363132	3466073	22829205
Sidron	11	26	11-S.seq-S_mut_26	.86048	19644269	3184936	22829205
Sidron	11	27	11-S.seq-S_mut_27	.87153	19896357	2932848	22829205
Sidron	11	28	11-S.seq-S_mut_28	.8817	20128570	2700635	22829205
Sidron	11	29	11-S.seq-S_mut_29	.89182	20359650	2469555	22829205
Sidron	11	30	11-S.seq-S_mut_30	.90112	20572025	2257180	22829205
Sidron	11	31	11-S.seq-S_mut_31	.90933	20759436	2069769	22829205
Sidron	11	32	11-S.seq-S_mut_32	.91726	20940532	1888673	22829205
Sidron	11	33	11-S.seq-S_mut_33	.92501	21117458	1711747	22829205
Sidron	11	34	11-S.seq-S_mut_34	.93132	21261471	1567734	22829205
Sidron	11	35	11-S.seq-S_mut_35	.93784	21410204	1419001	22829205
Sidron	11	36	11-S.seq-S_mut_36	.94345	21538232	1290973	22829205
Sidron	11	37	11-S.seq-S_mut_37	.94892	21663232	1165973	22829205
Sidron	11	38	11-S.seq-S_mut_38	.95381	21774781	1054424	22829205
Sidron	11	39	11-S.seq-S_mut_39	.95828	21876953	952252	22829205
Sidron	11	40	11-S.seq-S_mut_40	.96237	21970161	859044	22829205
Sidron	11	41	11-S.seq-S_mut_41	.96629	22059709	769496	22829205
Sidron	11	42	11-S.seq-S_mut_42	.97005	22145653	683552	22829205
Sidron	11	43	11-S.seq-S_mut_43	.97304	22213760	615445	22829205
Sidron	11	44	11-S.seq-S_mut_44	.97584	22277858	551347	22829205
Sidron	11	45	11-S.seq-S_mut_45	.97849	22338177	491028	22829205
Sidron	11	46	11-S.seq-S_mut_46	.981	22395656	433549	22829205
Sidron	11	47	11-S.seq-S_mut_47	.98319	22445548	383657	22829205
Sidron	11	48	11-S.seq-S_mut_48	.9851	22489158	340047	22829205
Sidron	11	49	11-S.seq-S_mut_49	.98684	22528858	300347	22829205
Sidron	11	50	11-S.seq-S_mut_50	.98837	22563756	265449	22829205
Sidron	12	0	12-S.seq-S_mut_0	0	0	22829205	22829205
Sidron	12	1	12-S.seq-S_mut_1	.08028	1832935	20996270	22829205
Sidron	12	2	12-S.seq-S_mut_2	.15376	3510244	19318961	22829205
Sidron	12	3	12-S.seq-S_mut_3	.22132	5052663	17776542	22829205
Sidron	12	4	12-S.seq-S_mut_4	.28314	6463983	16365222	22829205
Sidron	12	5	12-S.seq-S_mut_5	.34026	7767948	15061257	22829205
Sidron	12	6	12-S.seq-S_mut_6	.39259	8962596	13866609	22829205
Sidron	12	7	12-S.seq-S_mut_7	.44077	10062649	12766556	22829205
Sidron	12	8	12-S.seq-S_mut_8	.48482	11068128	11761077	22829205
Sidron	12	9	12-S.seq-S_mut_9	.52537	11993864	10835341	22829205
Sidron	12	10	12-S.seq-S_mut_10	.56342	12862656	9966549	22829205
Sidron	12	11	12-S.seq-S_mut_11	.59906	13676291	9152914	22829205
Sidron	12	12	12-S.seq-S_mut_12	.63078	14400214	8428991	22829205
Sidron	12	13	12-S.seq-S_mut_13	.66038	15076002	7753203	22829205
Sidron	12	14	12-S.seq-S_mut_14	.68774	15700701	7128504	22829205
Sidron	12	15	12-S.seq-S_mut_15	.71349	16288465	6540740	22829205
Sidron	12	16	12-S.seq-S_mut_16	.73689	16822656	6006549	22829205
Sidron	12	17	12-S.seq-S_mut_17	.75838	17313214	5515991	22829205
Sidron	12	18	12-S.seq-S_mut_18	.77838	17769821	5059384	22829205
Sidron	12	19	12-S.seq-S_mut_19	.79735	18202945	4626260	22829205
Sidron	12	20	12-S.seq-S_mut_20	.81494	18604511	4224694	22829205
Sidron	12	21	12-S.seq-S_mut_21	.8312	18975637	3853568	22829205
Sidron	12	22	12-S.seq-S_mut_22	.84539	19299639	3529566	22829205
Sidron	12	23	12-S.seq-S_mut_23	.85896	19609554	3219651	22829205
Sidron	12	24	12-S.seq-S_mut_24	.8718	19902623	2926582	22829205
Sidron	12	25	12-S.seq-S_mut_25	.88328	20164649	2664556	22829205
Sidron	12	26	12-S.seq-S_mut_26	.89415	20412796	2416409	22829205
Sidron	12	27	12-S.seq-S_mut_27	.9038	20633191	2196014	22829205
Sidron	12	28	12-S.seq-S_mut_28	.9126	20834142	1995063	22829205
Sidron	12	29	12-S.seq-S_mut_29	.92123	21030976	1798229	22829205
Sidron	12	30	12-S.seq-S_mut_30	.929	21208559	1620646	22829205
Sidron	12	31	12-S.seq-S_mut_31	.93574	21362416	1466789	22829205
Sidron	12	32	12-S.seq-S_mut_32	.94229	21511911	1317294	22829205
Sidron	12	33	12-S.seq-S_mut_33	.9485	21653729	1175476	22829205
Sidron	12	34	12-S.seq-S_mut_34	.95337	21764871	1064334	22829205
Sidron	12	35	12-S.seq-S_mut_35	.95853	21882560	946645	22829205
Sidron	12	36	12-S.seq-S_mut_36	.96285	21981252	847953	22829205
Sidron	12	37	12-S.seq-S_mut_37	.96704	22076900	752305	22829205
